element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,roll3_pts,roll5_pts,roll3_mins,roll3_goals,roll3_assists,roll3_clean,roll3_bonus,roll3_threat,roll3_creativity,roll3_influence,roll3_saves,roll3_yellows,ewm3_pts,ewm5_pts,ewm3_mins,ewm3_goals,ewm3_assists,ewm3_threat,ewm3_creativity,games_played,home_ratio,price_change,pts_per_90,opp_strength,opponent_encoded,gw_number,player_id,player_name,position,team_name,price,player_status,is_home,target,selected_pct
193,244,19,0,True,2026-02-07T15:00:00Z,0.0,2.0,25,False,90,0,0,0,2,0,0,0,1,0,0,0,11,18.8,41.3,3.0,6.3,3,2,2,5,1,0.02,0.35,0.37,1.02,39,806,17323,1526,720,2.6666666666666665,3.2,90.0,0.0,0.0,0.0,0.3333333333333333,2.0,1.5333333333333332,24.53333333333333,0.0,0.3333333333333333,2.78125,2.8609967992684053,89.06250381469727,0.0,0.0625,1.6875,2.425,5.0,0.4,0.0,2.6666666666666665,0.045714285714285714,532,25,193,Bashir Humphreys,Defender,Burnley,3.9,a,1,0,0.1
193,254,8,4,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,90,0,1,0,2,0,0,0,0,0,0,0,14,19.6,1.7,19.0,4.0,5,8,1,6,1,0.04,0.01,0.05,1.80,39,-738,16578,289,1027,1.3333333333333333,2.8,90.0,0.0,0.0,0.0,0.0,2.3333333333333335,14.899999999999999,20.13333333333333,0.0,0.3333333333333333,1.390625,1.9073311995122704,89.53125190734863,0.0,0.03125,2.34375,21.862499999999997,5.0,0.6,0.0,1.3333333333333333,0.02995169082125604,101,26,193,Bashir Humphreys,Defender,Burnley,3.9,a,0,4,0.1
193,263,7,2,False,2026-02-21T15:00:00Z,1.0,1.0,27,False,82,0,0,0,1,0,0,0,0,0,0,0,6,9.8,2.0,0.0,1.2,4,2,2,6,1,0.00,0.00,0.00,1.92,39,187,16974,784,597,2.3333333333333335,2.4,90.0,0.0,0.3333333333333333,0.0,0.0,7.333333333333333,15.1,21.8,0.0,0.3333333333333333,2.6953125,2.6048874663415136,89.76562595367432,0.0,0.515625,10.671875,11.781249999999998,5.0,0.4,0.0,2.3333333333333335,0.030303030303030304,555,27,193,Bashir Humphreys,Defender,Burnley,3.9,a,0,2,0.1
194,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,17054,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.04,795,1,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,14,17,0,True,2025-08-23T14:00:00Z,2.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1802,18958,568,2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180914512922465,747,2,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,26,14,0,False,2025-08-30T14:00:00Z,3.0,2.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4343,14467,72,4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.03421309872922776,38,3,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,34,12,0,True,2025-09-14T13:00:00Z,0.0,1.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2080,12668,72,2152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.03371868978805395,112,4,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1042,11675,41,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.03623898139079334,95,5,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,57,13,0,False,2025-09-27T14:00:00Z,5.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-874,10833,31,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.02403846153846154,873,6,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,62,2,0,False,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-541,10325,64,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.026264591439688716,212,7,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,72,11,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-627,9702,53,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04433497536945813,650,8,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,90,20,0,False,2025-10-26T14:00:00Z,2.0,3.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-348,9376,25,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04400749063670412,796,9,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,92,1,0,True,2025-11-01T15:00:00Z,0.0,2.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-290,9097,67,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0192131747483989,411,10,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,110,19,0,False,2025-11-08T15:00:00Z,3.0,2.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-259,8859,17,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.045714285714285714,532,11,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,114,7,0,True,2025-11-22T12:30:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-225,8643,40,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.030303030303030304,555,12,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,122,5,0,False,2025-11-29T15:00:00Z,3.0,1.0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-163,8482,35,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03391472868217054,693,13,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,134,8,0,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-108,8388,25,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.02995169082125604,101,14,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,148,15,0,False,2025-12-06T15:00:00Z,2.0,1.0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-144,8242,5,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03567984570877531,603,15,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,153,10,0,True,2025-12-13T17:30:00Z,2.0,3.0,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-225,8022,30,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03629417382999045,824,16,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,162,4,0,False,2025-12-20T15:00:00Z,1.0,1.0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-113,7904,36,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04267701260911736,900,17,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,173,9,0,True,2025-12-27T15:00:00Z,0.0,0.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-85,7835,42,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-1.0,0.0,0.027938342967244702,374,18,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,183,15,0,True,2025-12-30T19:30:00Z,1.0,3.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-72,7785,27,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03567984570877531,603,19,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,193,6,0,False,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-13,7759,42,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.029469548133595286,412,20,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,204,14,0,True,2026-01-07T20:15:00Z,2.0,2.0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-56,7701,17,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03421309872922776,38,21,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,215,12,0,False,2026-01-17T15:00:00Z,1.0,1.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,124,7833,200,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03371868978805395,112,22,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,224,18,0,True,2026-01-24T15:00:00Z,2.0,2.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-93,7732,50,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04,795,23,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,238,17,0,False,2026-02-02T20:00:00Z,3.0,0.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-106,7638,24,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03180914512922465,747,24,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,244,19,0,True,2026-02-07T15:00:00Z,0.0,2.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,22,7661,89,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.045714285714285714,532,25,194,Jordan Beyer,Defender,Burnley,3.9,i,1,0,0.1
194,254,8,0,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-52,7618,40,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.02995169082125604,101,26,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
194,263,7,0,False,2026-02-21T15:00:00Z,1.0,1.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,5,7615,69,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.030303030303030304,555,27,194,Jordan Beyer,Defender,Burnley,3.9,i,0,0,0.1
195,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,14801,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.04,795,1,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,0,0.3
195,14,17,0,True,2025-08-23T14:00:00Z,2.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1526,16463,313,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180914512922465,747,2,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,26,14,0,False,2025-08-30T14:00:00Z,3.0,2.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1609,16096,426,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.03421309872922776,38,3,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,0,0.3
195,34,12,0,True,2025-09-14T13:00:00Z,0.0,1.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1274,15753,270,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.03371868978805395,112,4,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,3410,22023,5008,1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.03623898139079334,95,5,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,57,13,0,False,2025-09-27T14:00:00Z,5.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,217,22065,1925,1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.02403846153846154,873,6,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,0,0.3
195,62,2,0,False,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-492,21506,649,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.026264591439688716,212,7,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,0,0.3
195,72,11,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-674,21164,381,1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04433497536945813,650,8,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,90,20,0,False,2025-10-26T14:00:00Z,2.0,3.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-746,20653,150,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04400749063670412,796,9,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,0,0.3
195,92,1,0,True,2025-11-01T15:00:00Z,0.0,2.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-498,20513,225,723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0192131747483989,411,10,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,110,19,1,False,2025-11-08T15:00:00Z,3.0,2.0,11,False,9,0,0,0,1,0,0,0,0,0,0,0,1,4.4,14.5,0.0,1.9,0,0,0,0,0,0.00,0.07,0.07,0.96,39,-540,20203,120,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.045714285714285714,532,11,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,1,0.3
195,114,7,0,True,2025-11-22T12:30:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-450,20132,143,593,0.3333333333333333,0.2,3.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,1.4666666666666668,0.0,0.0,0.5,0.3333333333333333,4.5,0.0,0.0,0.0,7.25,1.0,0.4,0.0,10.0,0.030303030303030304,555,12,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,122,5,0,False,2025-11-29T15:00:00Z,3.0,1.0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,1917,35863,2523,606,0.3333333333333333,0.2,3.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,1.4666666666666668,0.0,0.0,0.25,0.22222222222222224,2.25,0.0,0.0,0.0,3.625,1.0,0.6,-1.0,10.0,0.03391472868217054,693,13,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,0,0.3
195,134,8,0,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,2898,29881,3586,688,0.3333333333333333,0.2,3.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,1.4666666666666668,0.0,0.0,0.125,0.14814814814814817,1.125,0.0,0.0,0.0,1.8125,1.0,0.4,0.0,10.0,0.02995169082125604,101,14,195,Lucas Pires Silva,Defender,Burnley,3.8,a,1,0,0.3
195,148,15,-3,False,2025-12-06T15:00:00Z,2.0,1.0,15,False,42,0,0,0,2,0,0,0,0,1,0,0,-11,0.0,6.5,2.0,0.7,0,4,1,1,1,0.00,0.04,0.04,0.51,38,1823,30522,2752,929,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.09876543209876545,0.5625,0.0,0.0,0.0,0.90625,1.0,0.6,0.0,0.0,0.03567984570877531,603,15,195,Lucas Pires Silva,Defender,Burnley,3.8,a,0,-3,0.3
